Path,Verified,Publisher,Company,Description,Product,MD5,SHA256,group_count
c:\windows\system32\csrss.exe,Signed,Microsoft Windows Publisher,Microsoft Corporation,Client Server Runtime Process,Microsoft® Windows® Operating System,B2D3F07F5E8A13AF988A8B3C0A800880,CB41E9D0E8107AA9337DBD1C56F22461131AD0952A2472B4477E2649D16ECB15,1
c:\windows\system32\lsass.exe,Signed,Microsoft Windows Publisher,Microsoft Corporation,Local Security Authority Process,Microsoft® Windows® Operating System,F6F209DDB94959BA104FC8FC87C53759,8E862D41F4332EABF64BD034E2C0E3CC8109C7990CB4112C2B2880E8E6EDF2D3,1
c:\windows\system32\services.exe,Signed,Microsoft Windows Publisher,Microsoft Corporation,Services and Controller app,Microsoft® Windows® Operating System,B4B610BBCB002EC478C6FD80CF915697,CE22B87A7C7C0D325CE66FB97E7318B4A41EE0BD14D902A410126A1EBBEAA6FB,1
c:\windows\system32\smss.exe,Signed,Microsoft Windows Publisher,Microsoft Corporation,Windows Session Manager,Microsoft® Windows® Operating System,D8564418BAC13776E43DB5F6B4FA775E,FC8EF5704C871187AE4945000DB3D3758E8B867E90F8E530B0F12C6438D17D35,1
c:\windows\system32\svchost.exe,Signed,Microsoft Windows Publisher,Microsoft Corporation,Host Process for Windows Services,Microsoft® Windows® Operating System,E4CA434F251681590D0538BC21C32D2F,99E7587D1744BF62086FEB06A778CF3966199F1CC2DFB91FDA53A9166A2A3AEC,1
c:\windows\system32\DriverStore\FileRepository\halextintclpiodma.inf_amd64_ca3d924d96dd28e7\HalExtIntcLpioDMA.dll,Signed,Microsoft Windows Hardware Abstraction Layer Publisher,Microsoft Corporation,HAL Extension for Intel(R) Low Power Subsystem DMA Controller,Microsoft® Windows® Operating System,F0EC5E424A41CA883C74EECFB48C846C,5A4B6A265A61490401809BE9E487F3F6D366257156CCD34655DD2B5A4497134B,1
c:\windows\system32\HalExtIntcLpioDMA.dll,Signed,Microsoft Windows Hardware Abstraction Layer Publisher,Microsoft Corporation,HAL Extension for Intel(R) Low Power Subsystem DMA Controller,Microsoft® Windows® Operating System,F0EC5E424A41CA883C74EECFB48C846C,5A4B6A265A61490401809BE9E487F3F6D366257156CCD34655DD2B5A4497134B,1
c:\windows\system32\WindowsPowerShell\v1.0\en-US\pspluginwkr.dll.mui,Signed,Microsoft Windows,Microsoft Corporation,pspluginwkr.dll,Microsoft® Windows® Operating System,FE0BAC0CAE9AD76C922A9B2CAC3C757E,F9B7639AAF79DD4B7FE97D8D47E46CE94DDC25A552C915596DA656D71E985B7D,3
c:\windows\system32\drivers\secdrv.sys,Signed,Microsoft Windows,"Macrovision Corporation, Macrovision Europe Limited, and Macrovision Japan and Asia K.K.",Macrovision SECURITY Driver,Macrovision SECURITY Driver,3EA8A16169C26AFBEB544E0E48421186,34BBB0459C96B3DE94CCB0D73461562935C583D7BF93828DA4E20A6BC9B7301D,3
c:\windows\system32\spool\drivers\x64\3\en-US\OK9IBRES.DLL.mui,Signed,Microsoft Windows,Microsoft Corporation,OKI9IBM driver,Microsoft® Windows® Operating System,A31DAA48AC8F9D47422C59834FBD5F82,33711830A0FD21CD1CB5A14D37E2A5F16FD1F7FC0F7942D9CADC3168502C2343,3
c:\windows\system32\spool\drivers\x64\3\en-US\PCL4RES.DLL.mui,Signed,Microsoft Windows,Microsoft Corporation,PCL4 driver,Microsoft® Windows® Operating System,A55262745604D720C3E107333EF13A8E,15B31F12AEB44BEEFCDC0F7057836EDEC2511A9F535E6BA7654033C826A41D4D,3
c:\windows\system32\spool\drivers\x64\3\en-US\PCL5ERES.DLL.mui,Signed,Microsoft Windows,Microsoft Corporation,PCL5e Printer Driver,Microsoft® Windows® Operating System,12DA49D969DFD5FB5C03BB744DB9AB10,9237137E10C0D5D2020EE284475833BBE9647142FF1E1A2EDF9840FF700909EF,3
c:\windows\system32\spool\drivers\x64\3\en-US\PCL5URES.DLL.mui,Signed,Microsoft Windows,Microsoft Corporation,PCL5e Printer Driver,Microsoft® Windows® Operating System,645B7864409A97E074FC89A1F4D7D466,04745A66EB631C52CECE7ECBA0EA58D2BC0870AD25B181A4CC8614C61E6CE581,3
c:\windows\system32\spool\drivers\x64\3\en-US\PCLXL.DLL.mui,Signed,Microsoft Windows,Microsoft Corporation,PCL-XL Printer Driver,Microsoft® Windows® Operating System,E05232942E191FCE9A946A233995673E,4FE02C7B44BFDE19E3D35E6C71F5E762CC59A06815582E46A17C6689B435CB36,3
c:\windows\system32\stdole32.tlb,Signed,Microsoft Windows,Microsoft Corporation,Microsoft OLE 2.1 for Windows NT(TM) Operating System,Microsoft OLE 2.1 for Windows NT(TM) Operating System,7430A0EC3EF934AE7C4D6807D36ECEBA,DBB4E2C9D4A0437DC210F551732D876A2264014E6AF09801714E05909948CD0E,3
c:\windows\system32\ACCTRES.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Internet Account Manager Resources,Microsoft® Windows® Operating System,540147995D966C87DD562F6EF67C7ED1,CA578BE451CC9EA1B2FE919EEFBA6727C42E527CBED27A743C9E7DC4A7DE64CE,2
c:\windows\system32\ARP.EXE,Signed,Microsoft Windows,Microsoft Corporation,TCP/IP Arp Command,Microsoft® Windows® Operating System,93566AF729B02023BC582CC71BD74E90,95446D661B61C83FC3CC8952E1A5448E662D0695AAF7787DB5EC0038DD3973C2,2
c:\windows\system32\AUDIOKSE.dll,Signed,Microsoft Windows,Microsoft Corporation,Audio Ks Endpoint,Microsoft® Windows® Operating System,84110B12D5175C68F3FA96FB9DCC43DB,5DCB085B2C03DA0F34B1CC68CA382F9F34B8C87FC264078817E2262634874F9C,2
c:\windows\system32\ActionCenter.dll,Signed,Microsoft Windows,Microsoft Corporation,Action Center,Microsoft® Windows® Operating System,92DBF0A4C9239169010FC6E07859C82E,00FB2CF4420F0FFEF519AFE732A708CF249640121E2A891CAA164313ABD7F804,2
c:\windows\system32\ActionCenterCPL.dll,Signed,Microsoft Windows,Microsoft Corporation,Action Center Control Panel,Microsoft® Windows® Operating System,7D067C851FD270E7C3495788AD487CDE,93F7B57641545BE035CCAF54C9C9538AC9306BA0F8DFF7A7D18353DA7C475419,2
c:\windows\system32\ActionQueue.dll,Signed,Microsoft Windows,Microsoft Corporation,Unattend Action Queue Generator / Executor,Microsoft® Windows® Operating System,EB3E45B0F5C5743863C86F38E8CDC151,BE9F1B1D76E59726D8EC88AD2363319C34D7D1755C3A545220B3CBA5E50929E7,2
c:\windows\system32\AdapterTroubleshooter.exe,Signed,Microsoft Windows,Microsoft Corporation,Troubleshoot Display Adapter,Microsoft® Windows® Operating System,D4170C9FF5B2F85B0CE0246033D26919,D05E010A2570CDD5A67F62C99483AEEECB6A8D5ECC523CD49B158A460C9BE5DA,2
c:\windows\system32\AdmTmpl.dll,Signed,Microsoft Windows,Microsoft Corporation,Administrative Templates Extension,Microsoft® Windows® Operating System,C0EB0E804F596CC1C7283D2D7FF980E7,A337DA61C009240FF8EF4F30A81AD3011473FCA3D21A4D17748F66031DFBB7B7,2
c:\windows\system32\AdvancedInstallers\CntrtextInstaller.DLL,Signed,Microsoft Windows,Microsoft Corporation,Performance Counter Installer Plug-in,Microsoft® Windows® Operating System,EB82709B3C30E727F40BC0C2E56C6D97,ED5FC75482CB48AB1990B5C0601C883D9E7EEBFCBA7E9FA2D7189B38EB3E851A,2
c:\windows\system32\AdvancedInstallers\OEMHelpIns.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft® Help Customization Installer,Microsoft® Windows® Operating System,CB673734D67B80F645C0C6DC6D8EE115,33905FD18F5BCA4E68A3D79251B33429B395234977C21759A9B4785862A1E232,2
c:\windows\system32\AdvancedInstallers\cmiadapter.dll,Signed,Microsoft Windows,Microsoft Corporation,CMI adapter for CSI,Microsoft® Windows® Operating System,E26AC6A459AC9129F7226A6B36824647,8E018B7EE579171320A896A133A1D08B6A80A6BD6A5DB94AA52825C550A0C6A0,2
c:\windows\system32\AdvancedInstallers\cmitrust.dll,Signed,Microsoft Windows,Microsoft Corporation,Installers for trustInfo and related elements,Microsoft® Windows® Operating System,D2F1B1641B9684D6623F71790137F055,4754EBC4BAF5343FD9134E3DEA17BF11E246F795E5B18996A99AC1FF25281DAC,2
c:\windows\system32\AdvancedInstallers\cmiv2.dll,Signed,Microsoft Windows,Microsoft Corporation,CMI Configuration Management API,Microsoft® Windows® Operating System,B66ACBF9030E9F91A4553382B9312C4C,0D92BABBB3BA649F9931B2C3761FB062DD980F6EB2B983A6922D3513EDCDBAD7,2
c:\windows\system32\AdvancedInstallers\locdrv.dll,Signed,Microsoft Windows,Microsoft Corporation,CMI plug-in installer for localized drivers,Microsoft® Windows® Operating System,A7839341E8A0B75E2958C025D2ABEB5D,9E6067F9EF376EBF10D157595315AA6814D394AD4AA9DAB310FB4C2D190B7C59,2
c:\windows\system32\AltTab.dll,Signed,Microsoft Windows,Microsoft Corporation,Windows Shell Alt Tab,Microsoft® Windows® Operating System,E7368F0A8D19445EAF5C5D0DBB8B8DAB,CF9082360E32A7C3E13A67AC2C6192F4A76870D43DA9FF2936993A637F712761,2
c:\windows\system32\AppIdPolicyEngineApi.dll,Signed,Microsoft Windows,Microsoft Corporation,AppId Policy Engine API Module,Microsoft® Windows® Operating System,19EF7393717FFADB404EE1F0B0799ECD,0F248B037ECD41A686EA2BD5E049195A1E83E521D0420A8A28C3C3577AA1447C,2
c:\windows\system32\Apphlpdm.dll,Signed,Microsoft Windows,Microsoft Corporation,Application Compatibility Help Module,Microsoft® Windows® Operating System,E1B22739C933BE33F53DB58C5393ADD3,26EE0DD091D2E00DECC774DC1EEDFFDE69AF74B0C769CCBE091AFC32C66E4207,2
c:\windows\system32\AtBroker.exe,Signed,Microsoft Windows,Microsoft Corporation,Transitions Accessible technologies between desktops,Microsoft® Windows® Operating System,23566F9723771108D2E6CD768AC27407,FAC0293DD1061B151E779BF4B245E6652C951FEDEBC602A166156DFBD38B5D67,2
c:\windows\system32\AudioEng.dll,Signed,Microsoft Windows,Microsoft Corporation,Audio Engine,Microsoft® Windows® Operating System,81FAB3F999A98A5F24CE1BBC4D1E13D5,5A04E0F3595F05703EF74E76E2A891886C79EFA87C61D256043DBA77017A5B2D,2
c:\windows\system32\AudioSes.dll,Signed,Microsoft Windows,Microsoft Corporation,Audio Session,Microsoft® Windows® Operating System,21D1DADF08B281E4414457C4DF5153D4,8CF7EF3566B7837046E33F0CE47309E8BE02E9D8A2E58D12E902B5166885698A,2
c:\windows\system32\AuditNativeSnapIn.dll,Signed,Microsoft Windows,Microsoft Corporation,Audit Policy Group Policy Editor Extension,Microsoft® Windows® Operating System,0F967EB19837CAA0E9678E9983B0B9B4,86E311248C9D77A98441A79AE4685B755D12D9606334E8B3E0F6F4413F40349F,2
c:\windows\system32\AuditPolicyGPInterop.dll,Signed,Microsoft Windows,Microsoft Corporation,Audit Policy GP Module,Microsoft® Windows® Operating System,954B8026D61F61942502A898CA662805,2B1ECDE4CC25AA391C37576E7D063AF948EAB7A14F065E4273589046160D4711,2
c:\windows\system32\AuthFWGP.dll,Signed,Microsoft Windows,Microsoft Corporation,Windows Firewall with Advanced Security Group Policy Editor Extension,Microsoft® Windows® Operating System,11F174ED2050121C394C17B4F7B69983,988B799650BA89DC9AA7078991A854EB4E897744D8051FA805D8070A28FFE0C5,2
c:\windows\system32\AuthFWSnapin.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft.WindowsFirewall.SnapIn,Microsoft (R) Windows (R) Operating System,1BC6D282FF30D768515EAE0431F91552,FE9620AB61AD5CB9B320C4EE5543FD3808BB8205B87F424E8A68B3F56BA535B1,2
c:\windows\system32\AuthFWWizFwk.dll,Signed,Microsoft Windows,Microsoft Corporation,Wizard Framework,Microsoft (R) Windows (R) Operating System,AB7A05282ABD7595AFE77D8EB75BEB5C,E60D1F0827FCA3C6CEFA603646137B73990226917DB58D2608DD89B20E9D9685,2
c:\windows\system32\AuxiliaryDisplayApi.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Windows SideShow API,Microsoft® Windows® Operating System,0058A0A711759AD190A535F382820208,AAA303EBF959B0A035592F5BA4BE02C48B7E92EFB1D269AB1E8FC6FC87FFDA54,2
c:\windows\system32\AuxiliaryDisplayClassInstaller.dll,Signed,Microsoft Windows,Microsoft Corporation,Class installer for Microsoft Windows SideShow-compatible devices,Microsoft® Windows® Operating System,350E87B7881905BE049874C22D667239,728C1C087ECB61564FC29A0372FB331DEF6E1F05BA40CA0A55D3CC76938736CA,2
c:\windows\system32\AuxiliaryDisplayCpl.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Windows SideShow Control Panel,Microsoft® Windows® Operating System,8956BA8E83F83ED3B54B292CEB42F219,27036F757C513E323162D70DB7BFF42EB7638ED86C6200DB5A15B4406E637023,2
c:\windows\system32\AuxiliaryDisplayDriverLib.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Windows SideShow class extension component,Microsoft® Windows® Operating System,855526DD01B50E1A4453145E7F98BE33,EDC22A1D0BA8A1220EFF2B8031975B49BA2D915F8A5D29F613FF8055BDC0C52A,2
c:\windows\system32\AuxiliaryDisplayServices.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Windows SideShow services,Microsoft® Windows® Operating System,AE67E6224419C1A88800DF29E6A95F88,733CA3074BB06525CC1DBC50ED68F6223A457954E83D0FFEE20960A9AB22C0CB,2
c:\windows\system32\AxInstSv.dll,Signed,Microsoft Windows,Microsoft Corporation,ActiveX Installer Service,Microsoft® Windows® Operating System,A6BF31A71B409DFA8CAC83159E1E2AFF,CBB83F73FFD3C3FB4F96605067739F8F7A4A40B2B05417FA49E575E95628753F,2
c:\windows\system32\AxInstUI.exe,Signed,Microsoft Windows,Microsoft Corporation,ActiveX Installer Service,Microsoft® Windows® Operating System,4CA946282202548EF33D4DACF8057E7A,4FE204271D7B83E12F2820EB43799447C394AECFAFB7FDD65E9FAE7EE51E20C6,2
c:\windows\system32\AzSqlExt.dll,Signed,Microsoft Windows,Microsoft Corporation,AzMan Sql Audit Extended Stored Procedures Dll,Microsoft® Windows® Operating System,25871B7114005B04B24A5114CD5234CF,D7A82953FD31A1124CA1145FE1A1150C477C68E7A503453392F930355BBE2EBF,2
c:\windows\system32\BFE.DLL,Signed,Microsoft Windows,Microsoft Corporation,Base Filtering Engine,Microsoft® Windows® Operating System,E3ED6C06462FDDE33100F7E45E8F5213,71AA528F8912106FDAD83175A7529CF94B5B19093D2C63C25FAC198587286F87,2
c:\windows\system32\BOOTVID.DLL,Signed,Microsoft Windows,Microsoft Corporation,VGA Boot Driver,Microsoft® Windows® Operating System,B1DADC050C697C6371590389EDF89A95,B3C78EE0C1027EB62DC32E6889F0C146FD1299A4731A9AFAD43F54AF66EBD558,2
c:\windows\system32\BWContextHandler.dll,Signed,Microsoft Windows,,ContextH Application,ContextH Application,718B2F97951B3A5F2968E91DE7DE74E5,C18A76F8EF7FF6B3122172B5E2CA3AC71978A0B0E01108F9AF52DEC0B5F8E8AD,2
c:\windows\system32\BWUnpairElevated.dll,Signed,Microsoft Windows,Microsoft Corporation,BWUnpairElevated Proxy Dll,Microsoft® Windows® Operating System,C58193D44CF096225288E351611C77A3,E008C502AFA3BF6CA62665D2CDAFE97E288631440E0F3E720E9880AE08E5A0B5,2
c:\windows\system32\BdeUISrv.exe,Signed,Microsoft Windows,Microsoft Corporation,BDE UI Launcher,Microsoft® Windows® Operating System,1DA6B19BE5D4949C868A264BC5E74206,00330A0E0EB1DBB6EE84997963F8E15C7C15C1DF787F1C7F109609D7B31BD35C,2
c:\windows\system32\BdeUnlockWizard.exe,Signed,Microsoft Windows,Microsoft Corporation,BitLocker Unlock Wizard,Microsoft® Windows® Operating System,51E22F2A41FE8DEF3E54A509493C38CC,C5CEA8F1D4EDEFAB1CEA7486890586CE845DCFDA81D1BBB2AD7F8B30E65FD710,2
c:\windows\system32\BioCredProv.dll,Signed,Microsoft Windows,Microsoft Corporation,WinBio Credential Provider,Microsoft® Windows® Operating System,BF352E73615F5461AA6884472435A544,4B059E79325C5F08CD6FBBE6352E17ADB64B9608CC9EDB36A2DF4D148060C309,2
c:\windows\system32\BlbEvents.dll,Signed,Microsoft Windows,Microsoft Corporation,Blb Publisher,Microsoft® Windows® Operating System,78027FCA53D99FFF446C47B30C33890C,EAB3EA1BFF46708BD74D9B6F8401C300A1110C850F4855C678BE308EF2E9BCB1,2
c:\windows\system32\Boot\en-US\winload.efi.mui,Signed,Microsoft Windows,Microsoft Corporation,OS Loader,Microsoft® Windows® Operating System,4C56F433C23C146423E137484D518A0B,43AB07A443348C87FA7CD8BF488660B1842773B8B846DCC9C57B9E53FADF2366,2
c:\windows\system32\Boot\en-US\winload.exe.mui,Signed,Microsoft Windows,Microsoft Corporation,OS Loader,Microsoft® Windows® Operating System,BC1F2F38B5CF9DDE1C1452776BC3DDA2,66C12EDF67A3A5F05586E0D7CF45B35A141810FEDD338A9EF891B6BC8AE35B8B,2
c:\windows\system32\Boot\en-US\winresume.efi.mui,Signed,Microsoft Windows,Microsoft Corporation,Resume From Hibernate boot application,Microsoft® Windows® Operating System,4CBC97BC9E67122122BE92B01934E023,1195F2D404890CD07042AAF895F3A9CE47274168D7E9C308F8B27A72201EBF9C,2
c:\windows\system32\Boot\en-US\winresume.exe.mui,Signed,Microsoft Windows,Microsoft Corporation,Resume From Hibernate boot application,Microsoft® Windows® Operating System,4A246CF94D5FFCFE80EEAB5F9B009F99,D0F33BDF2C1B63F83BF978CCAD35475F6448D2856D5E76983335418495F38644,2
c:\windows\system32\Boot\winload.efi,Signed,Microsoft Windows,Microsoft Corporation,OS Loader,Microsoft® Windows® Operating System,04A47476F9D29AAED2F2F657D697B3CA,815039CCA33E42BE4C4EDD6961B16858CCE662275ED3BAF0A8B226E4FBF21EDE,2
c:\windows\system32\Boot\winload.exe,Signed,Microsoft Windows,Microsoft Corporation,OS Loader,Microsoft® Windows® Operating System,33F5E7323A0664E1832CC688C5BC4C47,0CD620F7EF92B1F4E92C9D1D12AE2904BC95AAFC1980634A41E90A76996FC1F0,2
c:\windows\system32\Boot\winresume.efi,Signed,Microsoft Windows,Microsoft Corporation,Resume From Hibernate boot application,Microsoft® Windows® Operating System,896956DE0151EED046EA8425D36A2A42,B905D839529E0BBBEC6164A73AFF81EC13753376696CD97B30E95039E1391636,2
c:\windows\system32\Boot\winresume.exe,Signed,Microsoft Windows,Microsoft Corporation,Resume From Hibernate boot application,Microsoft® Windows® Operating System,6F9E5FFDB3D22D6DF6D60C99D4DA2DBA,FDD33F986A878AFFBDBBB5682A19642C840D2E20A40C360BC4D2E093DD146FD9,2
c:\windows\system32\BthMtpContextHandler.dll,Signed,Microsoft Windows,Microsoft Corporation,Bluetooth MTP Context Menu Handler,Microsoft® Windows® Operating System,C7C78D72C2238A0E7BD3231286B370EF,544C7CDD6E4C65C50CDAF676D67419EE4DEE2FD77184648B891951DD6995DB64,2
c:\windows\system32\BthpanContextHandler.dll,Signed,Microsoft Windows,,Bthpan Context Handler,Bluetooth PAN Context-Menu Handler,7D00FF6A4315FDF4ACAFBB4EF157EA9F,8661F3F362C12117D3ECB59493BD9A2E4166DF9134B6337CD993D89740F61284,2
c:\windows\system32\Bubbles.scr,Signed,Microsoft Windows,Microsoft Corporation,Bubbles Screen Saver,Microsoft® Windows® Operating System,515F6B0BBC6E3A09B57C5AE6C41765D2,BA2C0C585B8DC1C4E7417989F8D2DD24FC9482922E67B0FEC3A461047AE1E6EB,2
c:\windows\system32\CHxReadingStringIME.dll,Signed,Microsoft Windows,Microsoft Corporation,CHxReadingStringIME,Microsoft® Windows® Operating System,44752532C3E5830F64DBEEDD9F38A8B6,3F78ED721AA9274760699E733A439C0E39266F095A889C966798E8C6D143E05C,2
c:\windows\system32\CIRCoInst.dll,Signed,Microsoft Windows,Microsoft Corporation,USB Consumer IR Driver coinstaller for eHome,Microsoft® Windows® Operating System,FC1B8162B5300F77B4F341B0AD21D8CE,905A317A20030688D52E4910DB64E056017471CF647B6BEE9BF6A6F976C51A13,2
c:\windows\system32\COLORCNV.DLL,Signed,Microsoft Windows,Microsoft Corporation,Windows Media Color Conversion,Microsoft® Windows® Operating System,60957C2BD1C03CF395006FDBC29D2569,0D5316FD09BEB8FAEAE67587DB31906805568C45AB0874C90C5EAEC0C3CFE55D,2
c:\windows\system32\CPFilters.dll,Signed,Microsoft Windows,Microsoft Corporation, PTFilter & Encypter/Decrypter Tagger Filters.,Microsoft® Windows® Operating System,3D0AB0FA5B425420B6F6AD261874200D,F639651C09ED629786D049584FD7DC9AB91B0555FC8596E8147C2FFF2B2180F5,2
c:\windows\system32\CRPPresentation.dll,Signed,Microsoft Windows,Microsoft Corporation,Conference Room Projector : Presentation,Microsoft® Windows® Operating System,AE66FF7BCA1187413F6EA8E39446D5E0,F7174126FCC63F9E731436437A9CC8964D1DF3BBD6D609A9A19E867116922C84,2
c:\windows\system32\C_G18030.DLL,Signed,Microsoft Windows,Microsoft Corporation,GB18030 DBCS-Unicode Conversion DLL,Microsoft® Windows® Operating System,DF7634A2E9DE12B9436A0A7F02E4E813,B9FD98ABE41D9C5F9B9F8013208CAB34787C3B4597566760644237D2C8077A3B,2
c:\windows\system32\C_IS2022.DLL,Signed,Microsoft Windows,Microsoft Corporation,ISO-2022 Code Page Translation DLL,Microsoft® Windows® Operating System,4B86D5D7C5A655B22D6460DFC3DBB72F,F149FF9B2EBE48B8F7ACD7A425380ECC8B95852AF1CAFE80E7C3EFFA93DA26A8,2
c:\windows\system32\C_ISCII.DLL,Signed,Microsoft Windows,Microsoft Corporation,ISCII Code Page Translation DLL,Microsoft® Windows® Operating System,103D54F329686C2CCF67156117A30D53,F0C9F87483AEC70CCD64B311E69535D7C74893832B753E30A71F5C50BA8276DF,2
c:\windows\system32\CertEnroll.dll,Signed,Microsoft Windows,Microsoft Corporation,Microsoft® Active Directory Certificate Services Enrollment Client,Microsoft® Windows® Operating System,263B26106606A010CF877472B535E4BB,43ECE89E428D2BB34244894BEBA1B946B0767649D15B1C715223E4E471A9E504,2
c:\windows\system32\CertEnrollCtrl.exe,Signed,Microsoft Windows,Microsoft Corporation,Certificate Enrollment Control,Microsoft® Windows® Operating System,467450EA47887D0C095C88442FD1047A,E32C00FFB31CF286939739EA8863C1B87DCC52BFF4EAE20B3B5BD711B2032A7E,2
c:\windows\system32\CertEnrollUI.dll,Signed,Microsoft Windows,Microsoft Corporation,X509 Certificate Enrollment UI,Microsoft® Windows® Operating System,3758976D7A8658A4916F5EC2EA644C9C,D74A30B17EF042DBF79B98CAFAF58143AE4EAF5BC50804592F6B61B29F7E5FB6,2
c:\windows\system32\CertPolEng.dll,Signed,Microsoft Windows,Microsoft Corporation,Certificate Policy Engine,Microsoft® Windows® Operating System,FCE23E27F62989AD0BB88E256E847A41,80F7C8747EF15F2637BDB428E2AB6E80D3F591D2EFC9D40D444F156EF036BF51,2
c:\windows\system32\CompMgmtLauncher.exe,Signed,Microsoft Windows,Microsoft Corporation,Computer Management Snapin Launcher,Microsoft® Windows® Operating System,1FA2E12597CDCF9DAF369D5FFA5D0F2A,E591D7DC262035ADAA20C6D1705D740B2999019E4496D59725F22DF3468A1CCC,2
c:\windows\system32\CompatTelRunner.exe,Signed,Microsoft Windows,Microsoft Corporation,Microsoft Compatibility Telemetry,Microsoft® Windows® Operating System,01815E0DCB441A81974003DFF4668465,41514209B8CB06B5D6C56330D87EFE912AAEE1B842D7B19B5129711E55E5DBDF,2
c:\windows\system32\CompatTel\Api-ms-win-downlevel-advapi32-l1-1-1.dll,Signed,Microsoft Windows,Microsoft Corporation,ApiSet Stub DLL,Microsoft® Windows® Operating System,151ACB90396733C578D85DA480036346,B6116FBA79E6C230E34E4E5881B353D143D292F3C0B07DC5CAA6441A403B616C,2
c:\windows\system32\CompatTel\Api-ms-win-downlevel-advapi32-l4-1-0.dll,Signed,Microsoft Windows,Microsoft Corporation,ApiSet Stub DLL,Microsoft® Windows® Operating System,EAAD7E19B8979C63C1FBFC7ED93B8DFA,F2C24AA827C2CAE062E3172F4030B37014B88F159B39CDC60BA42846F319E00D,2
