Path,Verified,Date,Publisher,Company,Description,Product,Product Version,File Version,Machine Type,MD5,SHA1,PESHA1,PESHA256,SHA256,IMP
"c:\windows\system32\api-ms-win-appmodel-runtime-l1-1-0.dll","Signed","8:06 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","93BBBCF5FFED7BE5534DEAEE26B4A618","FA9DAA561EC3B080E78BB0189207418D23C1DFE1","5897CDA19E80CC5E33C3FFBB7B7977A09F0BBE1B","8D3D98D671286C3FCE5EC2A60D225D65E79485E14767AC68233BAA724F35B665","453822ECC99298FFB049C98C4678F1547EC23754E38D37DC0E69FF6CD8DC28DB","n/a"
"c:\windows\system32\api-ms-win-appmodel-runtime-l1-1-1.dll","Signed","8:06 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","9B0CF7E617F1FAA4DA729011DBAF7310","9DD5789B1834DEDFF4EE2EC04D5C8249BD2DCF54","EC6FB1E3E44E1611CF9F61816D0CF82038C4884C","B946E7811DEB31C5F0EDAF2802F95D2BB132F9E6875F91C03B091A43F1D96F19","63606D8209AED472C37005B628789F130EF694A69646CE09DE092413F2F4D4AE","n/a"
"c:\windows\system32\api-ms-win-appmodel-state-l1-1-0.dll","Signed","8:06 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","5A8999EB131D1F888961E2B6775699B1","61484011C19733A473CE0EF53ABD12D45FC72AC5","2A895D2D6AFB76249A4037F1B622900327A9F374","0D786C2003F31CB7A4F077B147B4899F439C147BDF48D9EEE580824467C75E03","E6E4D3588D3D64461D7EDEAFE72016CE8D8E5D6E27114CB96407EEF12A1260D6","n/a"
"c:\windows\system32\api-ms-win-appmodel-state-l1-1-1.dll","Signed","8:06 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","286DFAA48387588A43B8329A7CB508DA","AD163A01C4F609C77930CF3D44038F45773E7BB7","E262FDA8D2C2A3EAA22E3DDDA74498D0125647D6","9EB99FCB3AC3549F4C11569C55E2F1A9F0CC187500081C0E51DF448478628146","92B22BE8CFBB17A27C40DFF8D4AFAD212783D256C2C6A0DA22CA7CEB39C2C4C3","n/a"
"c:\windows\system32\api-ms-win-base-bootconfig-l1-1-0.dll","Signed","12:42 PM 2/23/2014","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","262D87B3B6F856632FC97F98556A5368","F5F921D8BCAAC88EDF5AD4314804D0719D2EEA02","2161B5D4F47D525F35EAA426F90E348DB83FC847","3EA2148C1BA1FD0D9808A3A518B1B97233F06DB6CDE43EC0424AE0336FE000DE","CEDEF3A09C4A0081325CBF8C5C7B038EBDB5FF26E9D53E48870D821A9193C862","n/a"
"c:\windows\system32\api-ms-win-base-util-l1-1-0.dll","Signed","12:42 PM 2/23/2014","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","070F3F1E224B2341E10597798F462633","CE4993EAFAC3F368138A419192D46F0C1C7C572A","198B1C30EDE2F1F242E113CCF59299956936E8CB","82EDCE546EA4120E67FC0361825D8518A5DD14F76A7E2C04FD2C09CDC70F0412","F6A19B7827D728EFF4184716E8BD2C55E7C3178C68D12A213AC534C0507016FA","n/a"
"c:\windows\system32\api-ms-win-core-apiquery-l1-1-0.dll","Signed","7:55 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","A1AE9D6F766D41C3AB9FBF6978B27F42","C4D76D474BA8CE098B45CD93091151FC6727F6CA","A0C854A47E51E7A50F7A5DD58E65E958F9178907","777420C4A6F6E329FC6718F0509360253DB7F5BB33D8220808C4431C0C8AD69B","EDC6E7517A5A473BFBAEC3BBC36C871B4CE386A9CC7C0CF7E32712791DD5F34F","n/a"
"c:\windows\system32\api-ms-win-core-appcompat-l1-1-0.dll","Signed","12:42 PM 2/23/2014","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","899C8AE4B45A7D4957468E47833BC84D","13513DE250639B432094DACBD14668339CA6B2A3","12719DCD9C96C9DDCC70CE161D3EEA7FA1776C50","9C9600B2C3CC23976940EC9F0E44E11F2E1DEC6E97A4C94B58E146C950DD0FCB","A82E984256ABD016DFEF2E0DD554BF7D36C3EDFFDCC516580DF4D0527DA63CF8","n/a"
"c:\windows\system32\api-ms-win-core-appcompat-l1-1-1.dll","Signed","12:42 PM 2/23/2014","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","6EF5135461E75EBCCEF652CE8638F98C","6DE5B896B1067F030709FB7EC6DDE2CAD8431A3A","152986970FBBA18D7FB94F1212A43186946669B0","472DF21FACA457DC9DB712611B6C367C9A53BD0270009C528DC7CC4C0DEA042C","3DBF8689F13E56422ADB65587632E311078ED80E359F8F90B8C8FA32EFEA1F9E","n/a"
"c:\windows\system32\api-ms-win-core-appinit-l1-1-0.dll","Signed","12:42 PM 2/23/2014","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","1005B932FFBB569A66C3212208AAD990","D4EA45D42F1ABBB062AD42A272F3879F94475029","B0A73B64CACD1AB29C6A57F512FF7FEF5EDE96A8","CE25DB2EDD0A97C7FF1C3576E7A532F0B016F279C6693317D88C18EE6F480F3E","49EF6D6C742927C00018807327974BBB78E9BC2F56EAFF4BF905111CDE8253CE","n/a"
"c:\windows\system32\api-ms-win-core-atoms-l1-1-0.dll","Signed","12:42 PM 2/23/2014","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","14DBDB09390AE586C92EC44A679E41DE","8DE3B655B047AE88D213E1FC47D22092D5E0A959","63581EA0055C347FABE7F947692F24FE18C2A4B0","A2C3CD5A2DEEA2CC7241B0D034DDDA62C7963E33A72302B8D218D4B78F4C86A1","7E6266609FDCE7AD65830D30EA5D95D1ECD08DA743F73AD10150CFBF179A2AF6","n/a"
"c:\windows\system32\api-ms-win-core-bem-l1-1-0.dll","Signed","7:55 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","AF1B1043103235E0735A4ED9D27F32F7","36A128A3F7B5B11A3E92AE9FAE7FF1FEE4313377","06EB3367208427A9BDD05280F5FC33FFFDDC13DE","B1836CC6F6529CB6E5D1C430B6E677A374011196D888297BA2D527C1720ED5B1","FF68D1040C254C6ECD4EA9D49E40A0E2B2C68A12BDA6D1642CC366F13C270BED","n/a"
"c:\windows\system32\api-ms-win-core-bicltapi-l1-1-0.dll","Signed","8:06 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","9A24ADC8CF1A7156C0AEC4B40C123985","D336D2EAA6DFA913A41E62C29A54B41644453BBD","88250B0970E7EC6AA215BA0A506472D7F295C8BD","3587456AAD8BCEE1D32ACBA300DFD17884FBA722E74C6772873B9632F0B85F74","FB8506C0A6A4F1154CF14CD92F3435455B824EB7C1B9A45C4A963A4A43EBC691","n/a"
"c:\windows\system32\api-ms-win-core-bicltapi-l1-1-1.dll","Signed","8:06 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","33B6F5109034398F07ACFDAD50C7AAB5","2B6F683BA58A59DCC2D859BE4FB86420E8ADB29B","6492BB984EB8EC0F6A4A9E4BBCFA28D35374533E","2A5CD64CBA26932C3AA40364B325DE6CF1B21DBD617C9491B90122BD14E551DC","104509932A6555FBF8610117DAD036E8C72ED1E94FF0F1A98F092621448A1C76","n/a"
"c:\windows\system32\api-ms-win-core-biplmapi-l1-1-0.dll","Signed","8:06 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","553890620F00607AC9D81F163F0F91CB","84B3630407B9D320A2A59E538DE026E86898A6F5","96E178189A5D2EF5CA4EF78D59191B054E31A60E","5B05AFC852145B7897906B9CFCE8D41F3744F63D78899940B0E9E5E0568E5211","151A050CAD20C0966A906904BFEAC1623F8D47D49CD6695817C47CE6CDB5F5A1","n/a"
"c:\windows\system32\api-ms-win-core-biplmapi-l1-1-1.dll","Signed","8:06 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","CE0F38BD8D4D1DA0641EEB873C9B2F82","353A3D73ADC17B6C43DAC2258475EDF7659E99DF","D75BA1D91102E4F14B496CFA7A99C3A285B9FC85","465DA2E57AACDFABC3E439BA4D6A251B7774EA27282DE375D301A2BA2AEC255F","7994374D253E6C04AFA2BC8F4C6725213AC2E91940B64D89BB2A8C5B35294F53","n/a"
"c:\windows\system32\api-ms-win-core-biptcltapi-l1-1-0.dll","Signed","8:06 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","CD4E13379960C50762C724DE4B5CFDF3","1E7DA1CBB832EA22ACD8A2E193C505673BD73A28","7AE548D32002CEA70098EC20C70B0EEE1FA3DDFA","437C2800ED51E07CB6396D9D3703CFCD380F523726AC3EC8931B05D2A19E2F0D","C58915E274DD26599542946C10170BFF2D60AF8D9377318CCE10A6D805BE34A6","n/a"
"c:\windows\system32\api-ms-win-core-biptcltapi-l1-1-1.dll","Signed","8:06 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","A67BEB24123D5216AAE411FF9C88FA2C","9E7EF65F84605E858F509408B440F942C717FCF4","F180FB0ED5A814A000B421C75FD29E2F73A85C1E","AF65EDF090DB57AB1BF68B3E58AAE3B0FD584B7A06F7A44A93F69ACE55263BD5","5FE990B432F549D12F27BD06D8C622D6D88F67146EC5AFD1BDA58B6D81C12249","n/a"
"c:\windows\system32\api-ms-win-core-calendar-l1-1-0.dll","Signed","12:42 PM 2/23/2014","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","DFBF418A7A2C33B71605C7E80850FAC3","D909D69FE11268E3DAAB5AE34B612686297494B2","F6BF6F4C778CCC0FB5DC0C94EC487274CA5CB5FB","BB1CE819D655B2D183D5F9C19CB79D567D7980F05A932F57503D0B044A03F1E0","977EB71690065EE46986398220C4302606CB6453C18899D4FD2519F65E5E5CF2","n/a"
"c:\windows\system32\api-ms-win-core-com-l1-1-0.dll","Signed","7:49 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","4FA05DEBA87B60C5C077B6D37556CE32","FF8679C889EAE674EC8206DABD25255EBC7FF38D","7C388B7E6A5828AB772E33CABA937E1BD6E7D88F","FCA578AE1DFB51533BA20CA7227DEDB5E555D610067640028B1F5CE9BE2D9EF3","40C8354A8C240C7B10327DCFFE878C4A80771AEDF74B3795AEBF43C8DDDC61F3","n/a"
"c:\windows\system32\api-ms-win-core-com-l1-1-1.dll","Signed","7:49 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","8FF06B96FE0B01D7B618632E1834DE14","B9C1F7F49A038340B58230525A50DA0FCF76769A","4DECDDDCC7D4AE2FDCD8CEBD34A10F22CAE36A9C","058D0D20EC73E5B56D31A633FA94D779D373C0945F55F2028505C0C7F7561584","E8F7DC9A97E444DBE496769C5F9913EB0CD81BF25B62FD95B81485AA5E7AB2DA","n/a"
"c:\windows\system32\api-ms-win-core-com-private-l1-1-0.dll","Signed","7:49 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","EBA646E97F802FBC9E790D03E2BCACA2","1FF8163D697184DACA76904A768CE013B1301F23","A0F287BE5EED9015F1AAFE4F4999036AAB6BFC30","9AE494B61EA1898E17C55870706B4CC909FB48D168A65DD9B23F49B2C370CA54","CA778E7D6DDDAFB560AE58BEA1FB593A03E8D9E28437FD1114B0FA1C76A4226F","n/a"
"c:\windows\system32\api-ms-win-core-comm-l1-1-0.dll","Signed","7:55 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","4855C721B23100FF2C6DAF14A7CF4AF9","735DE0A4289F4EA912C484DB958CFDD5B9E0DB76","44C2C4D36643E6153F68F7191482B09615C4B1DF","A8336AD6E31E6A4D2EDDB5AB996EB916CECC4BF8394BB5D673714DBB5DAF5FBC","45316935410EFCF0C2F1B50DE4B40B607F9E9CC492AF2D3FE087B663607B8E04","n/a"
"c:\windows\system32\api-ms-win-core-console-l1-1-0.dll","Signed","7:55 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","3127E73E09B2F660DBB1B6A3E23159CA","D121DE4D3CC1788317015F61B3ABCEA651830C2C","1A8FE149EE20A69D62D30315A4B7094D599C1D74","FDD4D9BF2ACB5DEE8270F5E623E288EC4D2848AAD3BBE04AD00D8B4A9B303F24","A3DB4ACA7B1BA6F802DF24916F086E4A803093FFB29F8902C18B8A09AA18DDCB","n/a"
"c:\windows\system32\api-ms-win-core-console-l2-1-0.dll","Signed","12:42 PM 2/23/2014","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","C376332E71B2A1CE7F6191789C683564","8292E10B1A3479B852748A40722C6A4455695449","3D2B71F5058AE0859A0D951481AACFB0D4559868","FC76BB3B8BDD61303D93E1A390F9C472E6B699A9E28C3AB195A035B229F6348B","5F82A27E8314A17B6DEF4C3A9208AB25604E5D9955A91DC774626E95EAF600A7","n/a"
"c:\windows\system32\api-ms-win-core-crt-l1-1-0.dll","Signed","7:55 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","3E6E12902F08E9ECB813686606A525BF","178792BAC90803E239CFF8E4EAED2C19F9C25E64","317668A7247ED7568D33E6DF2C54BFC8ACACC4B2","D7971649F9D62757F90304EBD3188CDCBFB0550AFF12D0870435B1901568B07E","F8EDA243973F035A972BEEDA02EFF25428DBA85DC3B004B31EEAEF12F722DB40","n/a"
"c:\windows\system32\api-ms-win-core-crt-l2-1-0.dll","Signed","7:55 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","065E18E3C7DBA3218DF7456C063C7099","AEE8AEA28E91D3EA5074438AF358349A54CF4B75","B794A6646451A5E448275C2641617E1BE8609557","FD43602D410D455798853E3E4502F344A96FE9C4BBA7C03D637E44349568142A","FFA51BFC53312FEE42219B903ACDA1CD434CEC9B6578ECD736386D1E2130A377","n/a"
"c:\windows\system32\api-ms-win-core-datetime-l1-1-0.dll","Signed","7:55 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","727E82D02106289000923BEF8916771B","5E5EDAD1487E1553D8017F49B54289162ED3A516","D9BE9F3F374E972E4CBB790F7FF05629705FA0BF","A23FBB660D979E56E0092AC3E6E7080AE009457E7A3DB17A7A3CA691716A8A5F","93EBCE911997392650AEE0F22B72687787C55C7A4A731724A58C45DC3E1F6CC6","n/a"
"c:\windows\system32\api-ms-win-core-datetime-l1-1-1.dll","Signed","7:55 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","DCDD8CF013AA22DAC7C3324BED959875","A5C55F31C35EFD6644803238FAB635A5E2991284","C15C92FA63CA77683138D5D212517B5553EF7713","BB58335593EDB5098CE2CC710B563F9B47724EDC9CD06E5EE7D9509254EB7220","3154BE1C5A381892EDD8FC8D2125996B0E54A0019D7CF3DD80C193ECB6523698","n/a"
"c:\windows\system32\api-ms-win-core-debug-l1-1-0.dll","Signed","7:55 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","2882B2BCD74B4D79E21F5349DA2931BC","EBEAFF6F40EA6148193A9CC3368E8D9894FD53D4","CF23241A2E5084660AFFFBE9F4FDDE2083FB258B","C5BC546FDCFFF3C3F06E1113E587133B451F0938CA66075996356A24DEF3AF82","DCAFA02C5E11D38C590754EE6A23DC65C3342308BB28435EFB75DE914F2B3652","n/a"
"c:\windows\system32\api-ms-win-core-debug-l1-1-1.dll","Signed","7:55 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","8142ABC99470EEDCBA0ADFC2FB92A616","5D6C16143770FBA1133C4AAFE826EB4C5F055CFB","A06B9204FE8C9D85A6B5D3B2D5D674A661A6B90D","5829BE790E6FC465178022478129700876ED8308CAFE0D2F35AC1E22B0A4A5F0","F17212A29339BB64401244553070F94E8E915B87F65A3DB6AB2C3E1AF5483012","n/a"
"c:\windows\system32\api-ms-win-core-delayload-l1-1-0.dll","Signed","7:55 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","7C763E0C8561BDE97C6A1697E3E3C08D","5C81547A5AE814169D152735E1688C258D19E382","7F56DF91B3CF0CB81EB2227220DFBF9C525230F5","48F7BAFC91E1F484A168D43329095AE6792C9F0B5E74710BA358BA853E52B302","ADDB78FA2C5C719503F7C38BEE3F01B316EA016D997A98527099AC4F0AA9241A","n/a"
"c:\windows\system32\api-ms-win-core-delayload-l1-1-1.dll","Signed","7:55 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","64AD9DE1B99E43FD4060D0EC07F9882A","F6EC4DDAC501D2398381B7DEC4CFDA44310946CE","AC2E48A86C511FD9EF64E1D3C3238CCBE77E5A5C","2D63B34518A9412C1885AF2E7967966738535FF3B4D0B5ED0D811892E625F6DC","20BB5395960DEDFE62E9123DEE89500CBBCF4497142950DEA6954C28969D32B1","n/a"
"c:\windows\system32\api-ms-win-core-errorhandling-l1-1-0.dll","Signed","7:55 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","94671F5B4C8CBAAA25B6948B9AF8EACD","71AD4F949F80EFCA1BB493F6678C8AFEEB923646","0264597D0C4B44BA34E875C53870867167724349","0ED044904B7BD0ED875DFF863D5232B94E66E4325FDB1471587959AB8F7D5947","5EB1C0679756B46C57ACAF600246CEFF260B88F602215E4A94231EF0C30B0AF7","n/a"
"c:\windows\system32\api-ms-win-core-errorhandling-l1-1-1.dll","Signed","7:55 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","EFE89440A16CB4DB8A78ED1122CF27CF","AECC5436473F9D366C85594A195CCDC6E33F6B64","30F607CCC5FD5B6A50DB0E363B4AE67AF41D2D02","4765B00DE934004C375019BF892DE5AB344885554552C2565D4159BDE53F9393","AACDA4831477E21C5835FA81FF9528E62B3E9490407FC8ED5DACD91DA4E73966","n/a"
"c:\windows\system32\api-ms-win-core-fibers-l1-1-0.dll","Signed","7:55 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","39E9388E0276530C9DBDCD6126746010","80D4439F005FF223396EC008BE0364E5EB9E05F3","AC0C0347E2254839E03BF766EB9D332510C4D037","2DF0E7C8EC61A43C922978880E861D3DBBDAD855083B69D2D9D7BA6865F5BB32","0EFA62F782EAD9CA98ADFF6B872163C9FFA675AEA38E5629152DDE81619A62C1","n/a"
"c:\windows\system32\api-ms-win-core-fibers-l1-1-1.dll","Signed","7:55 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","A718FA96107B2E6A1512D391FBB0E569","97B817AFA8DA68A51229930550006407546EF68D","1298E4A80615EE8EB2B6C49DDA05D296113FAB11","C5E4ACA1F8658F9B3551B39DE6F983B5A22D0FBD9DA633086BA96C8ED929F194","AFA2E33C15835884254E5180E4D8AE55567238C34ECAB770D5688F0C273980DE","n/a"
"c:\windows\system32\api-ms-win-core-fibers-l2-1-0.dll","Signed","12:42 PM 2/23/2014","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","EA9EA101E716564C21D004C93EB9A7C4","A08F17EC8B0C8DF0C316B309C2DC996640895BD0","08E1EEC81119782D9E995FFB3B27CE95A737075B","D93E733E450E53B3392AAAB4E9A579ECE24CA2926269FC4ECC435532D98549EC","BB1C78AF556E680D3480CC27915048C3D41A4DA2504DF6E884E52A087368C87A","n/a"
"c:\windows\system32\api-ms-win-core-fibers-l2-1-1.dll","Signed","12:42 PM 2/23/2014","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","BBF81AF1EFCC34F0465FCDE3F352C6DD","CFAD5A0DEBF8D78ADC2A639B39867E01103CE286","F130F9CDC9410BAF5E2CA81C8EC5CB65D65258C8","B1D4E6A5A2C79D6529961AC6928961F28F292C0FB3CF8E44259F6136B1640778","0667B0AE43D9FA0C33EAFA88DFA894266353ECB0075F20934FA04EEBFF2B7288","n/a"
"c:\windows\system32\api-ms-win-core-file-l1-1-0.dll","Signed","7:55 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","AA766B098462EFF6F0F129B5C6EF1C5E","3BE25B0D330586A08C317D97EA139D096B35B0B6","515BB4067C5510AEF78F981E91F4848D820F644E","29E6F3B334F8FB10F9F54A2CAF746B050500191BD86390D0E46ED66350C17BA7","34790E8F47A8F478A4BA4F89695CEA1BE64D16FF416542EC3036ACB5633009ED","n/a"
"c:\windows\system32\api-ms-win-core-file-l1-2-0.dll","Signed","7:55 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","CB3E0DD38C444938CE1C189AADD29A3F","45B985CCD1D30C67C757580D4E9ABE6CA7BE4DD7","E6D64B185830EA2F7077D8576B504CAFA37E737D","F890D3D64AFDEF5E788C0E4C63D208431A3449FC9FDD2B107830503DF46EBFD3","B2D983883AFD758913A7DB54222A2DB4BFEB1051B0C0F92E8FAAE93C0BC90FC4","n/a"
"c:\windows\system32\api-ms-win-core-file-l1-2-1.dll","Signed","7:55 AM 8/22/2013","Microsoft Windows","Microsoft Corporation","ApiSet Stub DLL","Microsoft® Windows® Operating System","6.3.9600.16384","6.3.9600.16384 (winblue_rtm.130821-1623)","64-bit","26CA5C02D433BE6AC14874D9845CCE53","E533DA9702E1203BC8C3CF7721B7B65ABCE34B1D","3DD7999D4718127A529CEFB7F9363DC5F2D389C2","F906CC9271FBA707A38BE95E64F1D6F423E313143C5A928337ACAD7F08CEBA94","A95D2937CF04B33D7B1A30E0F7C3C57F418D84E9C8F0B8404E2060FC1F618DD0","n/a"
